LinearRegression,SVR,KNeighborsRegressor,MLPRegressor,ExtraTreesRegressor,RandomForestRegressor,AdaBoostRegressor,GradientBoostingRegressor,LGBMRegressor,XGBRegressor
5.271701137707767,5.628141734430095,5.564784472160964,5.345849666388891,5.42943209810758,5.613306653326664,5.394578313253012,5.415360571114403,5.718869110426433,5.7435284
5.3968201587705815,4.887012572938736,5.4709886515628465,5.32539959591668,5.161307724762576,5.220110055027513,5.418803418803419,5.235816059867454,5.275535457381316,5.221328
5.283239536823402,5.546757679440818,5.7283452596861375,5.340761330731568,5.391384388807071,5.384692346173088,5.529850746268656,5.230660552386373,5.433446194963777,5.4335117
6.133741593115115,6.7196125153198185,6.209443399860461,6.376901816305625,6.411450662739322,6.43471735867934,6.307228915662651,6.668903170983943,6.511387193974488,6.7069
6.206024809896604,6.530341497226459,6.421016137371942,6.326409171982983,6.171821305841924,6.490245122561281,6.237569060773481,6.4101846720491515,6.509756271540795,6.634805
5.856046682254329,5.8926937385542795,5.902099877504742,5.907983609409124,6.123220422189492,6.200600300150075,6.15593220338983,6.3885815635011625,6.046301346579901,6.2021914
6.338835631759582,6.576033331352598,6.308097114950713,6.3937993369615365,6.694158075601374,6.605302651325662,6.396396396396398,6.641628311190297,6.362431919768691,6.6960917
5.0781970757657815,4.96407062530541,5.287254392168333,4.996428048006483,5.154824611091566,5.28064032016008,5.354838709677419,5.105744338688123,4.936128131750068,5.512445
5.979551687913549,6.535395462351162,5.893441536116277,6.32993840511467,6.383856607310214,6.502251125562783,6.36842105263158,6.249020561234643,6.518826224214048,6.4857783
6.069457955738256,6.092199339171143,6.124938691543063,6.0910923701873525,6.458762886597937,6.403701850925463,6.36842105263158,5.9283744542699255,6.422486614746034,6.1448884
6.480620300197883,6.370728232653702,6.6344027617134325,6.525128589126843,6.805841924398626,6.865932966483243,6.307228915662651,6.7653496902708845,6.512802804036272,6.912683
5.733983555586518,5.646331241728298,5.561105533341133,5.690054867503273,5.878321878579611,5.8129064532266135,5.804232804232805,5.760114903107853,5.8305852496193245,6.079174
6.250102684125731,5.851168837115537,5.912936949503912,6.19347972229808,6.216494845360824,6.057028514257128,5.7,5.867058793432755,5.910335243015587,6.4995737
6.511481160907247,5.683331751587473,5.957949085101823,6.199776666780558,6.151280849734459,5.937968984492247,5.834224598930483,5.819864571900183,6.029323154453478,5.890966
6.289590973598767,6.492357778938347,6.4377972187761605,6.427083876630004,6.09179997630051,5.715857928964483,6.3235294117647065,5.832323283124998,5.693213445305022,5.7800965
5.749433603186108,5.899881584009197,6.0,5.787473757381611,5.905116313119569,5.865932966483243,5.594936708860757,5.70809871290585,5.6746456644081364,5.999763
5.7034380630628885,5.6929923833724345,6.0,5.796605745416192,5.9275178429817625,5.877438719359679,5.5,5.762038502009643,5.857121214498049,5.9985476
5.91036709453347,6.436593488511085,6.142728936661911,6.182670775427632,6.572164948453608,6.761380690345173,6.0,6.93220095347311,6.890664416126037,7.1682267
5.766109275513783,5.3857999178753175,5.532818926916488,5.745064393310878,5.571759941089836,5.730365182591298,5.817647058823527,5.791254883098596,5.82173325627226,5.56097
5.204481601899337,5.596257862021863,5.3394114988582055,5.298213347694113,5.051682040151926,5.2041020510255125,5.377358490566038,5.176031087602317,5.295434381470888,5.1438527
5.695323347401392,5.740217817919457,5.698703238084643,5.6593396069762045,5.437443135599722,5.358179089544771,5.4944444444444445,5.573699496339873,5.328597827388816,5.5286937
6.254505936864737,5.802875899873094,5.834540759540799,6.292908597109058,6.372852233676977,6.423711855927964,6.370786516853932,6.5922760323986305,6.298517707982027,6.953581
5.953166164799719,6.222483609002596,5.972686786872676,6.007484470476965,6.008434864104966,5.877938969484742,5.6923076923076925,5.9118199875063215,5.879017608198472,5.9673686
6.247603820680197,6.148481361331438,5.833037090928526,6.282770480903938,6.121134020618558,6.134067033516757,6.2230215827338125,6.002111999592523,6.0277007536534155,5.9409895
5.7435867824918585,5.520295909261129,5.689728189369638,5.7004301804088975,5.64666372602688,5.600300150075039,5.587096774193548,5.403398144661452,5.694674719637558,5.613327
5.541549989437293,5.5333389368743084,5.640492266463622,5.518804378609308,5.6240836197021755,5.606303151575788,5.4944444444444445,5.642091448076206,5.520680821020943,5.7153387
6.153867020178876,6.843293389495512,6.0438099311805225,6.602411786002349,6.079215758468335,6.11455727863932,6.15593220338983,5.860594099103116,5.795935824746258,5.9779577
6.37347204335742,6.8935505404632895,6.582962735862019,6.547272513319037,6.536082474226802,6.713856928464232,6.393364928909953,6.550008549962758,6.578234695380264,6.5540013
5.281658716840216,5.0188113906719485,5.376871449679625,5.253483853288103,5.2491712436955975,5.208604302151076,5.4271186440677965,5.347939207831184,5.247126154255951,4.9634266
6.095677903236886,6.216216222333246,5.866624901736907,6.123719959445468,5.889543446244477,6.165582791395698,6.307228915662651,6.127182543040626,6.015889830930666,6.1771593
6.256675646162879,6.642141780368062,6.228826025474657,6.392482067758671,6.7350515463917535,6.6333166583291625,6.548387096774192,6.587647173339766,6.799985525310925,6.782126
6.3955263248084036,6.156694686843021,5.886185322807207,6.305312421185003,5.595504009163803,5.613806903451726,6.011799410029497,5.71816265405659,5.580438221958993,5.2965755
6.862269221456391,7.047127489333298,6.4787469512949585,7.13572822097201,7.42783505154639,7.1560780390195085,6.787234042553193,7.0335155843724095,6.982758849924282,7.6712995
5.885894136047282,5.743291843698131,5.604906163234726,5.871916258903662,5.640319512364331,5.709854927463733,5.886363636363638,5.715757664627995,5.71716459346984,5.6650567
5.969483725949793,6.248681522709694,5.823659901329418,6.053285588365724,5.8865979381443285,5.863431715857929,5.984567901234567,5.884394013596754,5.926929212010617,5.704811
5.875518797358673,5.907975948203488,5.668740935797348,5.824904483767726,5.6458168120539245,5.750875437718859,5.935483870967742,5.644328447641377,5.8056851237747775,6.082177
5.349117922748691,5.336664685003845,5.608404999498185,5.4353615924015966,5.642700398112769,5.653326663331666,5.4271186440677965,5.4580085312460875,5.706595021787555,5.7843256
5.253033416557713,5.19830439058016,5.4001473469618,5.372231846816974,5.171842801902426,5.156078039019509,5.392324093816631,5.225987060364571,5.231469603358612,5.070241
5.42214169191313,5.375445857666673,5.442289324460131,5.347503611208634,5.18124850186936,5.229614807403702,5.423529411764706,5.325214660523094,5.3200585834729734,5.034411
5.765812501776633,5.632941788385995,5.677577800380982,5.722722607435283,5.979853951890035,5.998999499749875,5.723684210526316,5.889475446827648,6.003096392023911,6.4849663
5.423531412835529,4.9972062650435145,5.375933877183669,5.1859751215764085,5.196744835920094,5.095547773886944,5.446009389671364,5.130271411772799,5.069668894802488,5.031924
4.80788164888721,5.171560237016539,5.274671558532433,4.781240293949312,5.270745272525029,5.156078039019509,5.294736842105263,5.117412378594148,5.0111388853575685,5.432954
5.211508158553519,5.099589633866363,5.0,5.270329589046306,4.999623490843129,4.988994497248624,5.205741626794258,5.061839939358731,4.940129792591267,4.9999166
5.813132981163718,5.598764767254733,5.579647251096864,5.850288198322481,6.001650525877332,6.0555277638819405,6.0,6.074681256814983,6.1242138181110475,6.4333034
5.813132981163718,5.598764767254733,5.579647251096864,5.850288198322481,6.001650525877332,6.0555277638819405,6.0,6.074681256814983,6.1242138181110475,6.4333034
5.171746342533239,4.976626460991792,5.287320717277671,5.323907334350121,5.230700422236568,5.425712856428214,5.372340425531916,5.320376986215283,5.348112203544994,5.029139
5.170820959104245,5.100044464100772,5.0,5.4322086254274335,5.0103092783505145,5.0815407703851925,5.21259842519685,5.044545986150002,5.030360911758509,4.999793
6.0254535622283445,5.907964749431598,6.0853255128822825,5.746439028551222,5.869415807560138,5.790895447723862,5.873684210526315,5.9833683672578335,5.906780452309624,5.7737427
5.7517015132796026,5.5189004433041795,5.7358414412448075,5.67495556457101,5.5748649975454105,5.481240620310155,5.7608695652173925,5.474421112772211,5.534872440499019,5.3662395
5.183973348027791,5.357571747087385,5.413289667834693,5.3095851147207815,5.2049104404001305,5.3901950975487765,5.329545454545454,5.338963156611063,5.29756869025739,5.4113097
5.976609382963147,5.638265680448228,5.776449367859709,5.884920631283113,5.9102158316754085,5.7048524262131055,5.846938775510204,5.6336691527322875,5.752285223573606,6.094475
5.375738080860049,5.0551533148592505,5.081647824938553,5.2525008745162385,5.1103143187921845,5.035017508754377,5.413612565445026,5.237226351055232,5.064655925393708,5.0675817
4.912210887717374,5.0042238521164135,5.229939913900138,5.091100820872263,5.1329497863217135,5.158579289644822,5.173333333333333,5.210933771216567,5.2054193188872775,5.3726473
5.184488523659421,4.85587379292972,5.05734965121949,5.012798257342381,5.041439774429465,5.07503751875938,5.375,5.188567569418812,5.0361573069251815,5.035591
5.1316408512103715,5.307433085473964,5.038216563080772,4.864245511212843,4.987972508591065,5.110055027513757,5.2,5.171795860796203,5.0694875181178585,5.0290375
5.239152674115212,5.166812678872593,5.4304354291736985,5.176081889750306,5.27290950744559,5.349174587293646,5.6275862068965505,5.463018871925403,5.3587849669274386,5.21106
5.778823926341481,6.140326396450074,5.7969365632477565,5.859324378265331,6.0309278350515445,5.921460730365182,5.372549019607844,6.0990208078504295,5.943077414805287,5.947896
5.09741458435122,4.962348914879106,5.0,5.057755775303137,5.0103092783505145,5.0905452726363185,5.067796610169491,5.277998623150134,5.069812073851528,5.0008373
6.439317086122007,6.671458698166388,6.491187762964664,6.5716162402980505,6.438013085666367,6.530265132566282,6.544642857142858,6.382607420953598,6.683537919166728,6.565042
5.260408202064911,5.100212527837813,5.0,5.27219875974818,5.006872852233677,5.136068034017009,5.253164556962025,5.322170596927405,5.149552455600193,5.0003138
5.302302955441337,5.282637570182243,5.448819489466382,5.410130572793963,5.679725085910653,5.561780890445221,5.0256410256410255,5.391819428436759,5.167732163396059,5.3476896
5.398647230199647,5.489346370054838,5.383844346726207,5.4054269741387735,5.560635329733267,5.616308154077037,5.479166666666668,5.5030709674717135,5.496506783090816,5.4241505
5.545469223856896,5.226754020793674,5.0,5.158948799518077,5.067142479513613,5.068034017008504,5.4423076923076925,5.191572648032669,5.175791370546342,5.000288
5.895245846845447,5.706814260174066,5.860979856345165,5.789656096946584,5.70458653075989,5.674337168584293,5.588235294117646,5.31374871362971,5.686400850148837,5.39573
5.498573117750808,5.100362165275548,5.0,5.181982244936116,5.084740002265776,5.2261130565282645,5.556962025316457,5.089104077974848,5.237682265376369,5.001092
5.618668098760785,5.560972481490685,5.496356807013688,5.541507785817396,5.589906415401408,5.629814907453728,5.4944444444444445,5.527882174844733,5.710939443880191,5.229265
6.091541657626967,5.853604629634438,6.110015263689557,6.017284948709122,6.151039109801995,6.360180090045023,6.190140845070423,6.2465369403837245,6.213413846542814,6.5050654
5.344073388699269,5.117997553596627,5.311091106074494,5.3580697933823735,5.205498136779161,5.266133066533266,5.297101449275362,5.216260426606653,5.353694315116145,5.472792
6.119831851536496,6.576716170192796,6.003853200983572,6.208659006507848,6.000078100593567,6.116058029014508,5.834224598930483,6.080890941301369,6.254965126486307,6.3152857
6.265093642078672,6.264476325295623,6.0183481231102345,6.326613413737247,6.307560137457045,6.331665832916459,6.371308016877638,6.312082688125549,6.528318736010704,6.202025
5.817998090781586,5.551821252155398,5.947855130965983,5.571462038572516,6.0780068728522325,5.94097048524262,5.836363636363636,6.080171227347559,5.871161967986432,5.7893324
5.368072565583426,5.681329227476683,5.413940577563246,5.4394254120740495,5.554397950274239,5.524762381190597,5.3617021276595755,5.579289030284334,5.270697030062381,5.465917
6.010705638077544,6.3260881630198575,6.021293450228269,6.217904083988597,6.086058002370919,6.12456228114057,6.1125,6.112728490433187,6.251496269076526,6.067478
6.057709297753,5.664849290760692,5.669186501571192,5.9019754306950745,6.144329896907215,5.709854927463733,6.022058823529411,5.687401738665612,5.8908286938376655,6.117745
5.961197944339991,5.658029102470065,5.9224187768755305,5.8988678584750245,6.021477663230237,6.07303651825913,5.945454545454545,5.970044393887309,5.772637191931604,5.993172
6.4344840203832545,6.344975203864458,6.225720681529228,6.220396268311102,6.192439862542955,6.331165582791396,6.36842105263158,6.483689023441148,6.446685846169133,6.1259546
5.258336691431179,4.991794662471465,5.2298870619049245,5.266178418653358,5.20544128759767,5.185092546273137,5.21259842519685,5.239766984859729,5.10827646961205,5.1005664
6.166977438097585,5.857692542206374,6.087787081865332,6.162188111749432,6.406185567010312,6.346173086543272,6.307228915662651,6.348293687816683,6.445127806606566,6.450217
5.180420098815369,5.329391409770818,5.16293363238129,5.2938506832176335,5.424489743075425,5.56528264132066,5.205741626794258,5.572983139732877,5.409765369722209,5.438866
5.803714397869651,6.031591357125115,5.925074492863589,5.765774512657505,5.775885140060398,5.865932966483243,5.834224598930483,6.0301189130975805,5.905427556525552,6.175496
5.487863798091369,5.281315888169037,5.661283801548219,5.342946213554867,5.589901341314709,5.601300650325164,5.556962025316457,5.6110572480855545,5.3351716959555615,5.6596093
6.027673933045231,6.065155665217488,5.708349158164362,6.014232346316217,6.079037800687286,6.063031515757879,5.9523809523809526,6.132277078905988,6.002074782437282,6.013153
6.1617349419790255,6.333043302613996,6.353365779180683,6.328689145049955,6.487033842446214,6.4337168584292135,6.437908496732026,6.18025892079075,6.620798566532918,6.490255
5.886394657661628,6.17483691271014,6.014274339527392,5.922942570700449,5.713549337260678,5.743371685842923,5.615686274509804,5.676008241082753,5.922216154287184,5.6455793
5.781953830510773,5.8510394739044225,5.732050580101367,5.774448609035299,5.832842415316643,5.733866933466732,5.922848664688427,5.691024961814219,5.911508137800119,6.1105533
5.3914597639833035,5.378590813921707,5.475785487680423,5.467992250755395,5.754021341918312,5.6008004002001,5.3212851405622486,5.563714641999633,5.490659582828943,5.523116
5.8022952471923945,5.706473842574957,5.66463222969396,6.103791384393929,5.6320569464899375,5.748374187093548,5.554216867469879,5.828247576047707,5.8459718689060685,5.711584
6.575058621668331,7.2156782313765255,6.5922969801550755,6.6738028811161225,6.598806294085732,6.637818909454727,6.490825688073393,6.61531014242052,6.55206380832947,6.5508375
6.652535845429388,7.238651010132009,6.557717409929713,6.745347850286289,7.057989690721652,7.0515257628814405,6.565853658536584,6.640724625784327,6.730538465478742,7.073573
5.445244239322103,5.001594403847751,5.534764520725325,5.367120537713377,5.657633775159547,5.548274137068535,5.372340425531916,5.716927691223601,5.4817249833186015,5.578229
5.430166065201717,4.818933892101558,5.33692280004059,5.231654866668019,5.067129845594066,5.07703851925963,5.089947089947089,5.027261342591706,5.286654972954207,4.9573803
5.820708993977767,5.883983477515067,5.864484165443241,5.874081057670621,6.062613350639587,6.181090545272636,6.176,6.243654229537237,6.3608771408315565,6.529236
6.856433923785458,6.896649935074318,6.619121614974189,6.957412944165697,6.79725085910653,6.840420210105053,6.6944444444444455,6.708885529807918,6.836222649216572,7.0028124
5.581646539321348,5.931625605168935,6.0,5.770751077760996,6.045532646048112,6.180090045022513,6.237569060773481,6.078122906296681,6.190384908455812,6.0008397
5.155462793406166,5.472143763525237,6.0,5.245644725627215,5.861006070910398,5.838419209604804,5.418803418803419,5.564740975665893,5.6347986472584335,5.999215
6.164731633520177,6.0959337912257485,6.204850914263383,6.208822421283539,6.1920817155353225,6.314657328664332,6.228260869565218,6.092780621364309,6.147684144960808,6.5328093
5.698590647201548,5.899914528244753,6.0,5.874922910159374,6.02233676975945,6.191095547773888,6.2727272727272725,6.186039421665753,6.2651880285120605,6.0003734
5.222304457625598,5.332564519851986,6.0,5.258478051908536,5.873324981947397,5.839919959979991,5.601307189542483,5.462820800979522,5.79902694911984,6.000988
6.439954860822081,5.991087454051361,6.008333935080692,6.0318794017676485,6.479381443298973,6.4922461230615305,6.403846153846152,6.398046479533732,6.806152535428468,6.6871386
6.5365038417652634,6.994315314088969,6.574265617133866,6.844946379274981,6.818839751313977,6.7788894447223615,6.294117647058822,6.5231156157435475,6.726383872366122,6.7429824
6.4789792882211605,6.675971630056049,6.540790742375622,6.514043687642452,6.876321702352631,6.801900950475237,6.390625,6.471211079414271,6.681479676903644,6.9972234
6.547751345617481,6.8515591287954045,6.5789198590236335,6.726829576014747,6.79725085910653,6.788894447223612,6.670886075949367,6.444201990447582,6.7292926464327145,7.04821
6.426813529635054,6.775052543854157,6.495742545999232,6.533319872906383,6.736499754540992,6.7308654327163575,6.244897959183674,6.471880684173683,6.798093043538912,6.9090185
5.8389190030448885,5.755804420269233,5.8376054574992855,5.660658844597225,5.785877925053183,5.6498249124562285,5.556962025316457,5.580016460682436,5.442467326129444,5.7842197
5.745848437994607,5.9161044023428575,5.9087438435039505,5.856794133687076,5.73537677957781,5.5232616308154086,5.6,5.483597878704371,5.7396473529647976,5.533629
6.185192889753077,6.292228943824902,6.2922684675317875,6.1908448960901,6.518163966617576,6.527763881940969,6.5136612021857925,6.5104064164903725,6.3924001422356875,6.725644
4.9001541774488935,5.724551917713256,5.555313491168836,4.898865705036168,5.668362221970469,5.699349674837419,5.394578313253012,5.662342886664307,5.605136219897621,5.80337
6.4226600769002316,6.193515251478976,6.2234957239519275,6.411928951278161,6.301718213058418,6.37768884442221,6.403225806451613,6.3330786665710495,6.237253113392288,6.2513957
6.010074257484341,5.6930492620966255,6.0288285449871095,5.878524176687435,6.079283259695631,6.315657828914458,6.2230215827338125,6.081215936955579,6.056087641858734,5.9630713
5.982687792826706,6.063212820089857,5.961787711834504,6.089047871547912,6.061886910340519,6.053526763381691,6.113402061855672,6.10543081626974,6.092861013815639,6.057709
5.144656802668922,5.085971691563096,5.460005515730388,5.177645128205136,5.317210261614429,5.30815407703852,5.4243421052631575,5.349459051075735,5.1152849486376635,5.0084996
5.326980974086467,5.070748429005311,5.0389018903359615,5.320420804088917,5.007958039428468,5.066033016508253,5.444943820224719,5.129677806120956,5.014753473810528,5.2478447
5.34843535444381,4.999547414962966,5.104260411085074,5.302035051942237,5.018475699558175,5.012006003001501,5.37962962962963,5.084186599255903,4.920551500827473,5.0428805
6.0632145255022385,5.585496044269121,5.9360996335481575,5.958954408876291,5.678694158075602,5.674337168584293,5.886363636363638,5.720102093715861,5.357347086587724,5.3069925
5.342318101305468,4.873986699738069,5.3633934628418825,5.083918659965502,5.155972206487671,5.040020010005002,5.556962025316457,5.3228989112407055,5.1360152139385296,5.0596285
6.01671247355769,6.512784072958628,6.074230755907017,6.020058788860863,6.1340206185567006,6.241620810405202,5.983870967741934,6.1779702652764525,6.41059237053225,6.2792673
5.803127613463106,5.477779232093531,5.0,5.67056185665396,5.066401398685717,5.23911955977989,5.580188679245284,5.393346756315632,5.299685452393597,5.0003457
5.781615305312132,5.290182416040775,5.0,5.665033711642764,5.088069970256144,5.223111555777889,5.7164179104477615,5.556536963835714,5.371681999857572,5.000081
6.892666273430692,6.50366451578131,6.414418148294318,6.744777364727447,6.4803632793323525,6.455227613806904,6.585714285714285,6.5264175941100575,6.6425592152615325,6.2326765
5.466433962071613,5.544361839081672,5.631170633237621,5.4808344203322426,5.7757534576715255,5.656328164082041,5.554502369668247,5.664073069913286,5.546144816392536,5.6564765
6.274099145691545,5.6358562172755375,5.9939647720335945,5.813931753402865,6.1340206185567,6.298149074537268,6.394736842105262,6.0779221137364425,6.122458609322858,6.4396224
5.842130176757277,5.715969147250206,6.169254550437065,5.798410272515649,5.916026241799438,5.673336668334168,5.590163934426229,5.4868869312259765,5.519450408696227,5.941033
5.394021189498456,5.475738259206555,5.441687950239874,5.554975507918714,5.454877382841402,5.491745872936468,5.392324093816631,5.520398157513816,5.42859763745367,5.760862
5.852343920275756,5.902443452282715,5.8354372213183145,5.842049845978303,5.724585848084941,5.878439219609804,5.891089108910892,5.81726592654494,5.8559340404918405,5.7714815
5.403299897533405,5.794229606418277,5.694473204329839,5.515286909121183,5.760747935423974,5.779389694847424,5.573643410852712,5.597934142964259,5.844132068134506,5.6763363
6.216078118427676,6.316443412935192,6.222114387241602,6.308354535462932,6.27491408934708,6.455227613806904,6.2620087336244525,6.395678188533642,6.45063364732676,6.3230233
6.0662019606411635,6.036020735122093,5.863250626310856,6.142377159252126,6.0547710164978215,5.878939469734867,5.957142857142857,5.796629868830223,6.063535344249465,6.398193
5.129345904796855,5.35927854560177,5.404594752314641,5.255117052493524,5.444507907197655,5.546773386693347,5.3617021276595755,5.4559968008509765,5.134905902671748,5.6640534
5.760934739147098,5.520873311029988,5.765865378134477,5.667033588873299,6.065947835388309,6.018009004502251,5.945454545454545,5.942512966710822,6.159401114975757,5.962631
6.249330783078369,5.767414126441707,5.994721777314532,5.872868601978182,6.374570446735394,6.328164082041018,6.403225806451613,6.153801654195285,6.283124431223928,6.1296597
6.108977245071768,5.830602922122518,5.747209096321285,5.98245396936688,5.716494845360825,5.5732866433216595,5.782287822878229,5.720161344964224,5.499584894200886,5.4768376
6.108977245071768,5.830602922122518,5.747209096321285,5.98245396936688,5.716494845360825,5.5732866433216595,5.782287822878229,5.720161344964224,5.499584894200886,5.4768376
4.6924885563917265,5.964171926097925,5.321103676668703,5.007458441106847,5.292139349165934,5.244122061030515,4.90625,5.105837507649529,5.051583887421552,5.5364485
5.545850796294872,6.181710048652049,5.865760559968486,5.658548204527207,5.638013418425789,5.4842421210605306,5.9097387173396685,5.755683965581733,5.85697147404745,5.567669
6.003927796723057,5.665469482336173,5.618246269497579,5.925853862577719,5.657216494845362,5.813406703351675,5.836065573770492,5.753275164226389,5.604939114782167,6.1512575
6.0726538111668935,5.824230486463207,6.074146142119888,5.949089180411709,6.091763803394017,5.7933966983491745,5.8128654970760225,5.9557486869844425,5.848240160519147,5.595603
5.2077239457120905,4.987598570265426,5.158455405204896,5.0130247958121625,5.06432560137457,5.078539269634819,5.3966480446927365,5.1204938523302745,5.0119885276969125,5.0876393
5.813292075790943,5.147921203040241,5.748654174038229,5.487109811186602,5.497341254106718,5.517258629314657,5.836065573770492,5.606733952864345,5.504615573994509,5.9857793
5.388700099909346,4.988015400246394,5.2963786752046,5.0611245321916165,5.149095892652593,5.208604302151076,5.394366197183099,5.092055157619372,5.068372136748202,5.5470915
5.280327164868021,4.993311730698061,5.390118903896935,5.027459545999756,5.055601374570447,4.974487243621812,5.378531073446329,5.137854069337948,4.9283935517321975,4.9959917
6.102336922597034,6.0956530696912905,6.162492537970773,5.952798559602258,6.2711340206185575,6.242621310655327,6.159259259259257,6.342676260807662,6.267222399364463,5.8561816
6.1796468603748425,5.738979852159108,5.590755763088281,5.812407199000263,5.745704467353951,5.838419209604804,5.891089108910892,5.641613765886352,5.711186785777263,6.2023487
4.831127077493049,5.023623133849647,5.32470175802388,4.9155779495319285,5.0956026159723296,5.083541770885443,5.294736842105263,5.0839012286141445,5.165080681792572,5.090198
6.694973010869233,6.337027482274354,6.267489833938439,6.732565203815569,6.7061855670103085,6.56928464232116,6.346938775510204,6.416638970796579,6.5079152169199075,6.912049
6.167578072537646,5.908593488859978,6.014773360611327,6.041471498956171,5.829578439887719,6.016508254127063,6.293172690763052,6.114276112843946,6.253232187653012,5.8172803
5.380076940475637,4.957841739463508,5.0,5.272092158334031,5.052166843224901,5.103051525762881,5.48019801980198,5.265316536358917,5.085713605426834,5.0007443
5.729430060862101,5.9817603228208265,5.911809967090362,5.687625808203403,6.107101947308134,6.058529264632317,5.783783783783784,6.234447038103586,6.086780799402468,6.189324
5.3293987746319065,4.934583101502144,5.0,5.174281741196043,5.034524610394817,5.100550275137568,5.375,5.2477837996660845,5.2095925154458875,5.00069
5.12367626010663,4.932022644734476,5.458190528623329,5.019412193364073,5.553269973069852,5.472736368184092,5.446384039900249,5.39556758915846,5.191478767861566,5.2590404
5.07660613936351,4.98489999594336,5.252672073680119,5.282366136082151,5.2302273486906525,5.025012506253127,5.205741626794258,4.945363793521111,4.950285262690046,5.258451
5.6653089434802535,5.676131232569191,5.630274485819638,5.508165009085952,5.89157046257146,5.897948974487242,5.3966480446927365,5.748702673945846,5.596789157180946,5.9635267
5.459163001188536,5.866021468981332,6.0,5.267767581002378,5.9411203630275775,5.826913456728362,5.5137254901960775,5.800619106464441,5.6577703091780975,5.9981413
4.928374038525336,4.850051320158428,5.029714032124245,4.8155890626862385,4.7653053132434575,4.697848924462232,4.354545454545455,4.785306622435859,4.6604770862433655,4.830665
5.4436281031845954,5.530821736113858,6.0,5.293163028421784,5.9145127638684345,5.927463731865933,5.330827067669173,5.758026983051248,5.5204777648507966,5.9993677
5.194893355550589,5.500956650787812,5.355373556782336,5.229213756909791,5.265858662045745,5.397698849424711,5.48019801980198,5.406596692545165,5.587134301088175,5.2229686
6.490184684223317,6.92170482859064,6.557219212004436,6.617699751056539,6.678694158075602,6.673336668334168,6.585714285714285,6.549132415970052,6.868653843380808,6.946244
5.255219711009818,5.619609501367758,5.678257547200848,5.346597687745416,5.695478741324707,5.615307653826912,5.350993377483444,5.427627944826328,5.652391396889012,5.912254
6.228067045705353,5.591770303175638,5.6344731568108015,6.027248669093861,5.819587628865981,5.666333166583293,5.703703703703702,5.8924101977466306,5.798667244266112,5.646596
5.413135318416873,5.000139978762452,5.185330622795866,5.1059766309047685,5.343127147766323,5.425712856428214,5.4444444444444455,5.378940133965165,5.430620702343731,5.7214284
5.452989901410263,5.687448288436933,5.681948276934618,5.616193089363383,5.4397933003062215,5.3721860930465235,5.494594594594594,5.436272951829129,5.4118754030212495,5.285028
5.8503698883850275,5.996082088755061,6.1743106752294405,5.8487854161021735,6.364534061047097,6.155577788894447,5.957142857142857,6.103352647581133,6.299889322584747,6.3938947
5.79744081706741,4.951528874829561,5.168015282438053,4.8672468940138724,5.264850270004912,5.2461230615307635,5.4944444444444445,5.23885773891837,5.090835933720697,4.9874706
5.144814517176546,5.049502803600277,5.0,5.088581404157362,5.049951075970358,5.092046023011505,5.394366197183099,5.197670495273938,5.0923453802500145,5.0002527
5.236308314604825,4.977391581839557,5.0,5.165493270676966,5.008860005805126,5.051025512756378,5.4243421052631575,5.2110713483138325,5.040489310112964,4.999099
5.739472235346787,5.707182168734424,5.6500796002283025,5.59409213565632,5.6182130584192445,5.791395697848924,5.820796460176991,5.7991561614788925,5.673952425875237,6.0376863
5.791212470578048,6.030586329712849,5.805760455125703,5.816555024281456,5.914531173294059,5.922961480740369,5.8235294117647065,5.776696313277067,5.9153382112179305,5.830257
5.430283817118431,5.378607127087524,5.230267413295626,5.445555574450403,5.525678373395683,5.6698349174587275,5.446009389671364,5.505064014898727,5.683552440887687,5.8796206
5.033321319430133,5.2850321741031525,5.436142819925034,4.986277986403862,5.067148874847577,4.792896448224113,5.2190812720848045,4.854876138281031,4.986523646741598,5.2300386
5.2667484165676965,5.296126062005798,5.194624964219076,5.403707684572662,5.4438093321799,5.375687843921961,5.466926070038912,5.367483007892896,5.465109861860566,5.298494
5.052760419100447,4.967185793354234,5.3706656354057785,5.1655595296175685,5.114202809652426,5.1300650325162565,5.257936507936508,5.16714465473137,5.196527913200277,5.2046943
5.603035004604718,5.324417526441422,5.809928747738618,5.5524119999924215,5.584755879858972,5.594797398699349,5.603864734299517,5.5298129770928455,5.336033705044634,5.289522
5.768536032140559,5.852050823365843,5.57863684687208,5.849071210584552,5.7389433575295765,5.713856928464232,5.745454545454545,5.739522705798821,5.718465472195045,5.625123
5.332029363952055,5.785508641518911,5.5760191100329815,5.618600564381496,5.330756013745705,5.618809404702351,5.583333333333332,5.084509455235053,5.699389092357531,5.6920514
5.615788555100536,5.243136643904291,5.381190055032139,5.332469876602973,5.474512191359029,5.391195597798898,5.423529411764706,5.4428297851725445,5.560537682152083,5.643998
4.8373686424702536,5.0415657843658215,5.1117392238625925,4.8148454597002415,5.0129080756013735,4.936968484242121,5.046728971962617,5.02385050587214,4.936589462022557,4.9169226
4.845417966426254,5.059576469223836,5.111529268457918,4.824052362012641,5.011189862542955,4.929964982491246,5.1,5.02385050587214,4.939192370651741,4.924398
5.038577990794317,5.026137860083634,5.151502909316814,5.1235951596674285,5.050006923202799,5.211605802901451,5.34948096885813,5.15651301479634,5.33748009446542,4.9657445
